State,Category,Region,Year,Quarter,RegisteredUsers
India,districts,jaipur,2024,1,7253881
India,districts,mumbai suburban,2024,1,7055629
India,districts,hyderabad,2024,1,5928930
India,districts,ahmadabad,2024,1,5485010
India,districts,rangareddy,2024,1,5149421
India,districts,north twenty four parganas,2024,1,4570438
India,districts,surat,2024,1,4569769
India,pincodes,201301,2024,1,984239
India,pincodes,110059,2024,1,829414
India,pincodes,560068,2024,1,753700
India,pincodes,421302,2024,1,743686
India,pincodes,122001,2024,1,654633
India,pincodes,500072,2024,1,650991
India,pincodes,110092,2024,1,640499
India,pincodes,110086,2024,1,583639
India,pincodes,121004,2024,1,570844
India,pincodes,201009,2024,1,548384
India,states,maharashtra,2024,2,70597223
India,states,uttar pradesh,2024,2,58199149
India,states,karnataka,2024,2,45290606
India,states,andhra pradesh,2024,2,35303719
India,states,rajasthan,2024,2,34773619
India,states,west bengal,2024,2,32540397
India,states,telangana,2024,2,32232171
India,states,tamil nadu,2024,2,31818880
India,states,madhya pradesh,2024,2,29324466
India,states,gujarat,2024,2,28439885
India,districts,bengaluru urban,2024,2,18127475
India,districts,pune,2024,2,11964579
India,districts,thane,2024,2,7591749
India,districts,jaipur,2024,2,7522194
India,districts,mumbai suburban,2024,2,7325715
India,districts,hyderabad,2024,2,6138190
India,districts,ahmadabad,2024,2,5693015
India,districts,rangareddy,2024,2,5331711
India,districts,surat,2024,2,4747919
India,districts,north twenty four parganas,2024,2,4746814
India,pincodes,201301,2024,2,1021560
India,pincodes,110059,2024,2,860657
India,pincodes,560068,2024,2,780422
India,pincodes,421302,2024,2,772632
India,pincodes,122001,2024,2,679107
India,pincodes,500072,2024,2,673094
India,pincodes,110092,2024,2,664004
India,pincodes,110086,2024,2,606637
India,pincodes,121004,2024,2,593014
India,pincodes,201009,2024,2,569781
India,states,maharashtra,2024,3,69641161
India,states,uttar pradesh,2024,3,67922000
India,states,karnataka,2024,3,44548391
India,states,rajasthan,2024,3,35583171
India,states,west bengal,2024,3,33612828
India,states,tamil nadu,2024,3,32965209
India,states,bihar,2024,3,31899315
India,states,madhya pradesh,2024,3,31764084
India,states,telangana,2024,3,30776242
India,states,andhra pradesh,2024,3,29145303
India,districts,bengaluru urban,2024,3,17566351
India,districts,pune,2024,3,12392676
India,districts,thane,2024,3,7103828
India,districts,mumbai suburban,2024,3,6688601
India,districts,rangareddy,2024,3,5769438
India,districts,hyderabad,2024,3,5757304
India,districts,ahmedabad,2024,3,5580316
India,districts,chennai,2024,3,5387490
India,districts,jaipur,2024,3,5219354
India,districts,surat,2024,3,4957655
India,pincodes,201301,2024,3,899384
India,pincodes,421302,2024,3,844375
India,pincodes,110059,2024,3,808649
India,pincodes,500072,2024,3,733364
India,pincodes,452001,2024,3,686231
India,pincodes,410501,2024,3,663831
India,pincodes,121004,2024,3,646607
India,pincodes,201009,2024,3,646266
India,pincodes,560068,2024,3,645173
India,pincodes,110092,2024,3,639422
India,states,maharashtra,2024,4,71807805
India,states,uttar pradesh,2024,4,70474113
India,states,karnataka,2024,4,45917653
India,states,rajasthan,2024,4,36828375
India,states,west bengal,2024,4,34750181
India,states,tamil nadu,2024,4,33966610
India,states,bihar,2024,4,33345285
India,states,madhya pradesh,2024,4,32876660
India,states,telangana,2024,4,31726856
India,states,andhra pradesh,2024,4,29984431
India,districts,bengaluru urban,2024,4,18101416
India,districts,pune,2024,4,12734314
India,districts,thane,2024,4,7300941
India,districts,mumbai suburban,2024,4,6875379
India,districts,rangareddy,2024,4,5988320
India,districts,hyderabad,2024,4,5916910
India,districts,ahmedabad,2024,4,5702922
India,districts,chennai,2024,4,5541760
India,districts,jaipur,2024,4,5371681
India,districts,north twenty four parganas,2024,4,5085095
India,pincodes,201301,2024,4,964283
India,pincodes,421302,2024,4,871910
India,pincodes,110059,2024,4,826819
India,pincodes,500072,2024,4,755978
India,pincodes,452001,2024,4,709324
India,pincodes,410501,2024,4,683435
India,pincodes,560068,2024,4,663903
India,pincodes,121004,2024,4,661818
India,pincodes,201009,2024,4,660474
India,pincodes,110092,2024,4,654020
andaman-&-nicobar-islands,districts,south andaman,2018,1,5846
andaman-&-nicobar-islands,districts,north and middle andaman,2018,1,632
andaman-&-nicobar-islands,districts,nicobars,2018,1,262
andaman-&-nicobar-islands,pincodes,744103,2018,1,1608
andaman-&-nicobar-islands,pincodes,744101,2018,1,1108
andaman-&-nicobar-islands,pincodes,744105,2018,1,1075
andaman-&-nicobar-islands,pincodes,744102,2018,1,1006
andaman-&-nicobar-islands,pincodes,744104,2018,1,272
andaman-&-nicobar-islands,pincodes,744202,2018,1,237
andaman-&-nicobar-islands,pincodes,744112,2018,1,215
andaman-&-nicobar-islands,pincodes,744301,2018,1,207
andaman-&-nicobar-islands,pincodes,744107,2018,1,196
andaman-&-nicobar-islands,pincodes,744211,2018,1,156
andaman-&-nicobar-islands,districts,south andaman,2018,2,8143
andaman-&-nicobar-islands,districts,north and middle andaman,2018,2,911
andaman-&-nicobar-islands,districts,nicobars,2018,2,351
andaman-&-nicobar-islands,pincodes,744103,2018,2,2188
andaman-&-nicobar-islands,pincodes,744101,2018,2,1521
andaman-&-nicobar-islands,pincodes,744105,2018,2,1492
andaman-&-nicobar-islands,pincodes,744102,2018,2,1419
andaman-&-nicobar-islands,pincodes,744104,2018,2,396
andaman-&-nicobar-islands,pincodes,744202,2018,2,343
andaman-&-nicobar-islands,pincodes,744112,2018,2,299
andaman-&-nicobar-islands,pincodes,744107,2018,2,293
andaman-&-nicobar-islands,pincodes,744301,2018,2,273
andaman-&-nicobar-islands,pincodes,744211,2018,2,240
andaman-&-nicobar-islands,districts,south andaman,2018,3,10474
andaman-&-nicobar-islands,districts,north and middle andaman,2018,3,1208
andaman-&-nicobar-islands,districts,nicobars,2018,3,467
andaman-&-nicobar-islands,pincodes,744103,2018,3,2741
andaman-&-nicobar-islands,pincodes,744101,2018,3,1978
andaman-&-nicobar-islands,pincodes,744105,2018,3,1935
andaman-&-nicobar-islands,pincodes,744102,2018,3,1803
andaman-&-nicobar-islands,pincodes,744104,2018,3,507
andaman-&-nicobar-islands,pincodes,744202,2018,3,446
andaman-&-nicobar-islands,pincodes,744112,2018,3,388
andaman-&-nicobar-islands,pincodes,744107,2018,3,384
andaman-&-nicobar-islands,pincodes,744301,2018,3,372
andaman-&-nicobar-islands,pincodes,744211,2018,3,327
andaman-&-nicobar-islands,districts,south andaman,2018,4,13133
andaman-&-nicobar-islands,districts,north and middle andaman,2018,4,1553
andaman-&-nicobar-islands,districts,nicobars,2018,4,536
andaman-&-nicobar-islands,pincodes,744103,2018,4,3373
andaman-&-nicobar-islands,pincodes,744101,2018,4,2498
andaman-&-nicobar-islands,pincodes,744105,2018,4,2416
andaman-&-nicobar-islands,pincodes,744102,2018,4,2231
andaman-&-nicobar-islands,pincodes,744104,2018,4,634
andaman-&-nicobar-islands,pincodes,744202,2018,4,554
andaman-&-nicobar-islands,pincodes,744107,2018,4,548
andaman-&-nicobar-islands,pincodes,744112,2018,4,496
andaman-&-nicobar-islands,pincodes,744211,2018,4,433
andaman-&-nicobar-islands,pincodes,744301,2018,4,425
andaman-&-nicobar-islands,districts,south andaman,2019,1,15961
andaman-&-nicobar-islands,districts,north and middle andaman,2019,1,2013
andaman-&-nicobar-islands,districts,nicobars,2019,1,622
andaman-&-nicobar-islands,pincodes,744103,2019,1,4136
andaman-&-nicobar-islands,pincodes,744101,2019,1,3030
andaman-&-nicobar-islands,pincodes,744105,2019,1,2994
andaman-&-nicobar-islands,pincodes,744102,2019,1,2667
andaman-&-nicobar-islands,pincodes,744104,2019,1,756
andaman-&-nicobar-islands,pincodes,744202,2019,1,753
andaman-&-nicobar-islands,pincodes,744107,2019,1,667
andaman-&-nicobar-islands,pincodes,744112,2019,1,585
andaman-&-nicobar-islands,pincodes,744211,2019,1,524
andaman-&-nicobar-islands,pincodes,744301,2019,1,488
andaman-&-nicobar-islands,districts,south andaman,2019,2,18621
andaman-&-nicobar-islands,districts,north and middle andaman,2019,2,2417
andaman-&-nicobar-islands,districts,nicobars,2019,2,693
andaman-&-nicobar-islands,pincodes,744103,2019,2,4748
andaman-&-nicobar-islands,pincodes,744101,2019,2,3631
andaman-&-nicobar-islands,pincodes,744105,2019,2,3547
andaman-&-nicobar-islands,pincodes,744102,2019,2,3008
andaman-&-nicobar-islands,pincodes,744202,2019,2,885
andaman-&-nicobar-islands,pincodes,744104,2019,2,878
andaman-&-nicobar-islands,pincodes,744107,2019,2,787
andaman-&-nicobar-islands,pincodes,744112,2019,2,672
andaman-&-nicobar-islands,pincodes,744211,2019,2,633
andaman-&-nicobar-islands,pincodes,744301,2019,2,534
andaman-&-nicobar-islands,districts,south andaman,2019,3,20518
andaman-&-nicobar-islands,districts,north and middle andaman,2019,3,2662
andaman-&-nicobar-islands,districts,nicobars,2019,3,751
andaman-&-nicobar-islands,pincodes,744103,2019,3,5218
andaman-&-nicobar-islands,pincodes,744101,2019,3,4026
andaman-&-nicobar-islands,pincodes,744105,2019,3,3920
andaman-&-nicobar-islands,pincodes,744102,2019,3,3250
andaman-&-nicobar-islands,pincodes,744202,2019,3,982
andaman-&-nicobar-islands,pincodes,744104,2019,3,975
andaman-&-nicobar-islands,pincodes,744107,2019,3,885
andaman-&-nicobar-islands,pincodes,744112,2019,3,765
andaman-&-nicobar-islands,pincodes,744211,2019,3,701
andaman-&-nicobar-islands,pincodes,744301,2019,3,575
andaman-&-nicobar-islands,districts,south andaman,2019,4,22202
andaman-&-nicobar-islands,districts,north and middle andaman,2019,4,2955
andaman-&-nicobar-islands,districts,nicobars,2019,4,803
andaman-&-nicobar-islands,pincodes,744103,2019,4,5637
andaman-&-nicobar-islands,pincodes,744101,2019,4,4321
andaman-&-nicobar-islands,pincodes,744105,2019,4,4277
andaman-&-nicobar-islands,pincodes,744102,2019,4,3485
andaman-&-nicobar-islands,pincodes,744202,2019,4,1087
andaman-&-nicobar-islands,pincodes,744104,2019,4,1062
andaman-&-nicobar-islands,pincodes,744107,2019,4,953
andaman-&-nicobar-islands,pincodes,744112,2019,4,812
andaman-&-nicobar-islands,pincodes,744211,2019,4,783
andaman-&-nicobar-islands,pincodes,744301,2019,4,611
andaman-&-nicobar-islands,districts,south andaman,2020,1,24174
andaman-&-nicobar-islands,districts,north and middle andaman,2020,1,3315
andaman-&-nicobar-islands,districts,nicobars,2020,1,879
andaman-&-nicobar-islands,pincodes,744103,2020,1,6108
andaman-&-nicobar-islands,pincodes,744101,2020,1,4689
andaman-&-nicobar-islands,pincodes,744105,2020,1,4684
andaman-&-nicobar-islands,pincodes,744102,2020,1,3727
andaman-&-nicobar-islands,pincodes,744202,2020,1,1216
andaman-&-nicobar-islands,pincodes,744104,2020,1,1154
andaman-&-nicobar-islands,pincodes,744107,2020,1,1062
andaman-&-nicobar-islands,pincodes,744112,2020,1,889
andaman-&-nicobar-islands,pincodes,744211,2020,1,886
andaman-&-nicobar-islands,pincodes,744301,2020,1,669
andaman-&-nicobar-islands,districts,south andaman,2020,2,27626
andaman-&-nicobar-islands,districts,north and middle andaman,2020,2,4100
andaman-&-nicobar-islands,districts,nicobars,2020,2,984
andaman-&-nicobar-islands,pincodes,744103,2020,2,6804
andaman-&-nicobar-islands,pincodes,744105,2020,2,5479
andaman-&-nicobar-islands,pincodes,744101,2020,2,5365
andaman-&-nicobar-islands,pincodes,744102,2020,2,4066
andaman-&-nicobar-islands,pincodes,744202,2020,2,1475
andaman-&-nicobar-islands,pincodes,744104,2020,2,1333
andaman-&-nicobar-islands,pincodes,744107,2020,2,1252
andaman-&-nicobar-islands,pincodes,744112,2020,2,1039
andaman-&-nicobar-islands,pincodes,744211,2020,2,1036
andaman-&-nicobar-islands,pincodes,744205,2020,2,806
andaman-&-nicobar-islands,districts,south andaman,2020,3,34833
andaman-&-nicobar-islands,districts,north and middle andaman,2020,3,5355
andaman-&-nicobar-islands,districts,nicobars,2020,3,1147
andaman-&-nicobar-islands,pincodes,744103,2020,3,8318
andaman-&-nicobar-islands,pincodes,744105,2020,3,7007
andaman-&-nicobar-islands,pincodes,744101,2020,3,6881
andaman-&-nicobar-islands,pincodes,744102,2020,3,4919
andaman-&-nicobar-islands,pincodes,744202,2020,3,1965
andaman-&-nicobar-islands,pincodes,744104,2020,3,1718
andaman-&-nicobar-islands,pincodes,744107,2020,3,1710
andaman-&-nicobar-islands,pincodes,744112,2020,3,1372
andaman-&-nicobar-islands,pincodes,744211,2020,3,1279
andaman-&-nicobar-islands,pincodes,744205,2020,3,1008
andaman-&-nicobar-islands,districts,south andaman,2020,4,43908
andaman-&-nicobar-islands,districts,north and middle andaman,2020,4,7076
andaman-&-nicobar-islands,districts,nicobars,2020,4,1412
andaman-&-nicobar-islands,pincodes,744103,2020,4,10408
andaman-&-nicobar-islands,pincodes,744105,2020,4,8962
andaman-&-nicobar-islands,pincodes,744101,2020,4,8593
andaman-&-nicobar-islands,pincodes,744102,2020,4,5882
andaman-&-nicobar-islands,pincodes,744202,2020,4,2711
andaman-&-nicobar-islands,pincodes,744107,2020,4,2346
andaman-&-nicobar-islands,pincodes,744104,2020,4,2167
andaman-&-nicobar-islands,pincodes,744112,2020,4,1761
andaman-&-nicobar-islands,pincodes,744211,2020,4,1579
andaman-&-nicobar-islands,pincodes,744205,2020,4,1346
andaman-&-nicobar-islands,districts,south andaman,2021,1,48352
andaman-&-nicobar-islands,districts,north and middle andaman,2021,1,7833
andaman-&-nicobar-islands,districts,nicobars,2021,1,1573
andaman-&-nicobar-islands,pincodes,744103,2021,1,11416
andaman-&-nicobar-islands,pincodes,744105,2021,1,9934
andaman-&-nicobar-islands,pincodes,744101,2021,1,9457
andaman-&-nicobar-islands,pincodes,744102,2021,1,6395
andaman-&-nicobar-islands,pincodes,744202,2021,1,3005
andaman-&-nicobar-islands,pincodes,744107,2021,1,2586
andaman-&-nicobar-islands,pincodes,744104,2021,1,2383
andaman-&-nicobar-islands,pincodes,744112,2021,1,1940
andaman-&-nicobar-islands,pincodes,744211,2021,1,1774
andaman-&-nicobar-islands,pincodes,744205,2021,1,1505
andaman-&-nicobar-islands,districts,south andaman,2021,2,51903
andaman-&-nicobar-islands,districts,north and middle andaman,2021,2,8493
andaman-&-nicobar-islands,districts,nicobars,2021,2,1699
andaman-&-nicobar-islands,pincodes,744103,2021,2,12268
andaman-&-nicobar-islands,pincodes,744105,2021,2,10668
andaman-&-nicobar-islands,pincodes,744101,2021,2,10120
andaman-&-nicobar-islands,pincodes,744102,2021,2,6837
andaman-&-nicobar-islands,pincodes,744202,2021,2,3261
andaman-&-nicobar-islands,pincodes,744107,2021,2,2783
andaman-&-nicobar-islands,pincodes,744104,2021,2,2573
andaman-&-nicobar-islands,pincodes,744112,2021,2,2083
andaman-&-nicobar-islands,pincodes,744211,2021,2,1904
andaman-&-nicobar-islands,pincodes,744205,2021,2,1626
andaman-&-nicobar-islands,districts,south andaman,2021,3,55873
andaman-&-nicobar-islands,districts,north and middle andaman,2021,3,9263
andaman-&-nicobar-islands,districts,nicobars,2021,3,1846
andaman-&-nicobar-islands,pincodes,744103,2021,3,13198
andaman-&-nicobar-islands,pincodes,744105,2021,3,11480
andaman-&-nicobar-islands,pincodes,744101,2021,3,10866
andaman-&-nicobar-islands,pincodes,744102,2021,3,7313
andaman-&-nicobar-islands,pincodes,744202,2021,3,3543
andaman-&-nicobar-islands,pincodes,744107,2021,3,3027
andaman-&-nicobar-islands,pincodes,744104,2021,3,2777
andaman-&-nicobar-islands,pincodes,744112,2021,3,2250
andaman-&-nicobar-islands,pincodes,744211,2021,3,2055
andaman-&-nicobar-islands,pincodes,744205,2021,3,1771
andaman-&-nicobar-islands,districts,south andaman,2021,4,59807
andaman-&-nicobar-islands,districts,north and middle andaman,2021,4,10002
andaman-&-nicobar-islands,districts,nicobars,2021,4,1971
andaman-&-nicobar-islands,pincodes,744103,2021,4,14127
andaman-&-nicobar-islands,pincodes,744105,2021,4,12300
andaman-&-nicobar-islands,pincodes,744101,2021,4,11623
andaman-&-nicobar-islands,pincodes,744102,2021,4,7813
andaman-&-nicobar-islands,pincodes,744202,2021,4,3815
andaman-&-nicobar-islands,pincodes,744107,2021,4,3247
andaman-&-nicobar-islands,pincodes,744104,2021,4,2962
andaman-&-nicobar-islands,pincodes,744112,2021,4,2411
andaman-&-nicobar-islands,pincodes,744211,2021,4,2200
andaman-&-nicobar-islands,pincodes,744205,2021,4,1902
andaman-&-nicobar-islands,districts,south andaman,2022,1,63487
